rating,quality,adjusted_rating,distance_from_center,adults,free_cancellation,review,Number of Beds
7.6,2.0,0.08688557251691129,4.7,5.0,0.0,241.0,3.0
7.8,2.0,0.5798032314070758,3.5,3.0,0.0,1567.0,2.0
8.1,3.0,0.5402407901103384,2.7,3.0,0.0,1406.0,3.0
6.1,1.0,0.30470195345483525,5.0,3.0,0.0,1053.0,2.0
9.1,5.0,0.37599024695691774,1.2,5.0,0.0,871.0,3.0
8.0,3.0,2.5141599385216744,2.3,2.0,0.0,6625.0,1.0
8.2,3.0,0.8530402360464123,2.1,4.0,0.0,2193.0,2.0
8.8,4.0,0.013775698983899892,250.0,2.0,0.0,33.0,2.0
6.0,1.0,0.0017077312789958539,5.2,2.0,0.0,6.0,1.0
9.0,5.0,0.02903143174292952,10.0,2.0,0.0,68.0,1.0
9.0,5.0,0.023481305086192995,3.5,5.0,0.0,55.0,4.0
8.1,3.0,0.2927905277838392,350.0,2.0,0.0,762.0,1.0
9.0,5.0,1.1860193732626207,400.0,3.0,0.0,2778.0,3.0
7.9,2.0,2.8406212346897153,3.6,2.0,0.0,7580.0,2.0
7.3,2.0,0.5239367000939252,3.8,2.0,0.0,1513.0,1.0
8.0,3.0,0.9631604413536617,4.9,3.0,0.0,2538.0,2.0
7.5,2.0,0.359335123288711,2.7,3.0,0.0,1010.0,1.0
8.2,3.0,0.1194178533817823,9.0,2.0,0.0,307.0,1.0
7.8,2.0,3.4802994222175845,2.0,1.0,1.0,9406.0,1.0
9.0,5.0,0.31891881635247576,7.2,3.0,0.0,747.0,2.0
8.1,3.0,0.11680881948331642,10.2,5.0,0.0,304.0,3.0
7.1,2.0,0.04075310949403717,1.5,4.0,1.0,121.0,2.0
7.4,2.0,7.435945845943665,2.6,2.0,0.0,21183.0,1.0
7.8,2.0,0.0022200506626946104,1.8,5.0,0.0,6.0,6.0
8.3,3.0,0.9768365226796203,3.0,3.0,0.0,2481.0,3.0
8.2,3.0,0.45977818468165044,2.9,4.0,0.0,1182.0,3.0
8.1,3.0,2.8472149749058375,1.1,2.0,0.0,7410.0,1.0
8.3,3.0,2.130456438621292,13.5,2.0,0.0,5411.0,2.0
8.2,3.0,0.053679686536436344,11.3,3.0,0.0,138.0,2.0
9.0,5.0,0.0051231938369875624,5.2,5.0,0.0,12.0,3.0
7.4,2.0,0.8558200430727779,4.2,2.0,1.0,2438.0,1.0
8.0,3.0,5.861692741193325,2.1,1.0,1.0,15446.0,1.0
6.1,1.0,0.43144407654431094,3.3,2.0,0.0,1491.0,2.0
7.8,2.0,1.985095300892764,11.0,4.0,0.0,5365.0,3.0
6.8,1.0,0.00483857195715492,2.5,5.0,0.0,15.0,4.0
8.2,3.0,4.752208191417702,1.4,3.0,0.0,12217.0,3.0
8.3,3.0,0.09488819103820577,3.2,3.0,0.0,241.0,3.0
6.0,1.0,0.00028462187983264233,4.1,5.0,0.0,1.0,3.0
7.0,2.0,0.2513685568721953,4.1,4.0,0.0,757.0,1.0
8.7,4.0,0.42797168961035265,3.0,2.0,0.0,1037.0,1.0
7.1,2.0,2.5095158581824046,3.2,4.0,0.0,7451.0,1.0
7.9,2.0,0.5816153240420103,2.6,2.0,0.0,1552.0,2.0
9.0,5.0,0.0004269328197489635,2.3,5.0,0.0,1.0,4.0
8.0,3.0,2.2515488173960896,0.9,3.0,0.0,5933.0,2.0
8.8,4.0,3.4961054239442904,1.5,2.0,1.0,8375.0,1.0
8.5,3.0,0.01935428782861968,0.5,5.0,0.0,48.0,3.0
8.1,3.0,0.49067388973748377,2.9,2.0,0.0,1277.0,1.0
8.0,3.0,5.861692741193325,2.1,2.0,1.0,15446.0,1.0
7.7,2.0,1.0366213485384668,2.9,4.0,0.0,2838.0,4.0
8.7,4.0,2.844752995645285,0.8,3.0,0.0,6893.0,1.0
7.6,2.0,0.010455110385852395,3.2,5.0,0.0,29.0,3.0
8.1,3.0,0.3116182651347685,6.9,2.0,0.0,811.0,2.0
7.3,2.0,1.5382199747635266,13.9,1.0,0.0,4442.0,2.0
7.4,2.0,0.7684126637761735,4.8,5.0,0.0,2189.0,4.0
7.4,2.0,0.12040454256520214,350.0,4.0,0.0,343.0,2.0
8.0,3.0,0.6990313368689697,0.8,3.0,0.0,1842.0,1.0
7.0,2.0,0.03984706317656993,0.9,4.0,0.0,120.0,9.0
7.9,2.0,4.249314535639404,4.9,2.0,1.0,11339.0,1.0
8.1,3.0,0.7166067379486353,1.3,2.0,0.0,1865.0,1.0
6.1,1.0,0.28878684667419335,2.1,2.0,0.0,998.0,1.0
8.5,3.0,2.2418716734817794,2.5,3.0,0.0,5560.0,2.0
9.0,5.0,2.1145982562166163,350.0,2.0,0.0,4953.0,1.0
8.4,3.0,0.37735168828211724,3.4,2.0,0.0,947.0,1.0
7.2,2.0,1.2606472301547396,8.1,4.0,0.0,3691.0,2.0
6.3,1.0,0.4252677817519426,2.6,4.0,0.0,1423.0,4.0
8.0,3.0,2.5141599385216744,2.3,2.0,0.0,6625.0,1.0
8.1,3.0,0.5298663225904386,2.9,3.0,0.0,1379.0,2.0
8.4,3.0,2.682504293046688,10.8,5.0,0.0,6732.0,1.0
8.2,3.0,0.6923901596728745,0.8,4.0,0.0,1780.0,2.0
8.2,3.0,1.0747606804360408,3.9,3.0,0.0,2763.0,2.0
7.1,2.0,0.030312230202176407,3.6,3.0,0.0,90.0,2.0
6.2,1.0,0.026469834824435743,6.3,5.0,0.0,90.0,3.0
6.6,1.0,0.2708177186607592,4.4,4.0,0.0,865.0,2.0
7.8,2.0,1.985095300892764,11.0,4.0,0.0,5365.0,3.0
8.1,3.0,2.287762207906796,6.3,2.0,0.0,5954.0,1.0
8.3,3.0,3.708907716099163,300.0,4.0,0.0,9420.0,3.0
5.6,1.0,0.02523647334516095,4.0,4.0,0.0,95.0,3.0
5.3,1.0,0.0030169919262260088,4.9,5.0,0.0,12.0,3.0
7.6,2.0,2.132121476618313,2.6,2.0,0.0,5914.0,1.0
8.3,3.0,4.109328007741716,2.1,1.0,0.0,10437.0,1.0
6.1,1.0,0.20921131277098376,3.4,3.0,0.0,723.0,2.0
8.8,4.0,1.6079997723024964,2.8,2.0,0.0,3852.0,1.0
8.8,4.0,2.324753564889045,12.8,1.0,0.0,5569.0,1.0
8.4,3.0,2.680511939887859,5.2,2.0,0.0,6727.0,1.0
8.3,3.0,0.9969165963018133,3.4,2.0,0.0,2532.0,1.0
7.6,2.0,0.44993026763944105,4.3,5.0,0.0,1248.0,3.0
6.7,1.0,1.0281728224054345,4.3,2.0,1.0,3235.0,2.0
8.2,3.0,1.8667305484663623,2.5,1.0,0.0,4799.0,1.0
8.1,3.0,0.5709799531322638,2.6,3.0,0.0,1486.0,2.0
6.4,1.0,4.810185668339612,5.1,2.0,0.0,15844.0,1.0
8.4,3.0,2.419912146713092,1.5,2.0,1.0,6073.0,1.0
8.6,4.0,2.0422378869671642,10.8,2.0,0.0,5006.0,1.0
7.8,2.0,1.8171114674155386,3.0,4.0,0.0,4911.0,4.0
8.3,3.0,0.03543542403916398,7.9,3.0,0.0,90.0,2.0
6.4,1.0,0.37463829302771273,0.6,5.0,0.0,1234.0,1.0
8.1,3.0,4.058722237507472,1.4,4.0,0.0,10563.0,2.0
6.2,1.0,0.21028813221635062,5.1,4.0,0.0,715.0,2.0
8.2,3.0,4.752208191417702,1.4,3.0,1.0,12217.0,2.0
8.4,3.0,4.743394400538885,3.4,3.0,1.0,11904.0,2.0
8.4,3.0,3.6555695758185256,1.0,2.0,0.0,9174.0,2.0
8.2,3.0,0.806362247753859,2.7,5.0,0.0,2073.0,4.0
7.6,2.0,0.7552915951158886,4.3,3.0,0.0,2095.0,3.0
6.6,1.0,6.213466409874482,4.0,2.0,0.0,19846.0,1.0
7.8,2.0,0.5798032314070758,3.5,4.0,0.0,1567.0,2.0
8.7,4.0,0.2653672096619641,6.0,2.0,0.0,643.0,1.0
8.8,4.0,0.2784360976442796,3.5,3.0,0.0,667.0,2.0
7.9,2.0,0.003747521417796458,56.5,3.0,0.0,10.0,4.0
7.8,2.0,0.22866521825754488,2.9,5.0,0.0,618.0,6.0
8.3,3.0,4.194373025435709,2.4,2.0,1.0,10653.0,1.0
8.8,4.0,0.05426790508809048,5.9,3.0,0.0,130.0,2.0
8.7,4.0,2.844752995645285,0.8,3.0,0.0,6893.0,1.0
7.6,2.0,1.6598389040160149,3.2,5.0,0.0,4604.0,3.0
8.1,3.0,2.8276187584793604,5.1,3.0,0.0,7359.0,3.0
2.8,1.0,0.00982894225022058,2.4,5.0,0.0,74.0,3.0
8.5,3.0,2.2418716734817794,2.5,3.0,0.0,5560.0,2.0
7.8,2.0,0.4125594148174151,4.3,2.0,0.0,1115.0,1.0
7.8,2.0,0.5968236198210678,1.6,2.0,0.0,1613.0,1.0
6.1,1.0,0.43144407654431094,3.3,3.0,0.0,1491.0,1.0
6.7,1.0,0.0054030720188229945,4.2,2.0,0.0,17.0,3.0
8.8,4.0,0.008766353898845385,0.5,3.0,0.0,21.0,7.0
7.2,2.0,0.7151978596434637,4.0,3.0,0.0,2094.0,3.0
9.2,5.0,0.20948170355682477,5.0,2.0,0.0,480.0,1.0
5.4,1.0,0.4088308681916075,2.7,4.0,0.0,1596.0,2.0
5.1,1.0,0.18967202072047284,4.3,4.0,0.0,784.0,1.0
7.1,2.0,0.0868950599129057,5.1,3.0,0.0,258.0,3.0
7.7,2.0,0.012784266102482851,4.7,4.0,0.0,35.0,2.0
8.2,3.0,0.03578645769095756,1.3,5.0,0.0,92.0,3.0
8.6,4.0,0.09138259821826704,2.7,5.0,0.0,224.0,3.0
8.3,3.0,3.170682997637639,5.6,2.0,1.0,8053.0,2.0
7.3,2.0,0.7112795650977676,4.3,4.0,0.0,2054.0,4.0
6.6,1.0,0.008140185763213572,4.3,5.0,0.0,26.0,3.0
7.2,2.0,0.08299574015919851,4.1,4.0,0.0,243.0,4.0
8.0,3.0,0.01517983359107426,8.1,5.0,0.0,40.0,6.0
7.7,2.0,2.4823392123563846,8.6,2.0,1.0,6796.0,2.0
6.9,1.0,0.05335237137462881,0.6,2.0,0.0,163.0,2.0
6.2,1.0,0.01941121220458621,3.8,3.0,0.0,66.0,2.0
8.2,3.0,0.6667172661119702,5.0,2.0,0.0,1714.0,1.0
6.9,1.0,0.9384125689022136,2.7,1.0,0.0,2867.0,1.0
7.6,2.0,2.132121476618313,2.6,1.0,0.0,5914.0,1.0
8.3,3.0,4.194373025435709,2.4,2.0,1.0,10653.0,1.0
8.1,3.0,2.8276187584793604,5.1,4.0,0.0,7359.0,3.0
7.8,2.0,0.08954204339534928,4.3,5.0,0.0,242.0,3.0
7.4,2.0,1.7428820811551855,2.9,5.0,0.0,4965.0,6.0
8.7,4.0,0.03631775186664516,3.5,4.0,0.0,88.0,3.0
8.9,4.0,2.811779550866674,1.1,2.0,0.0,6660.0,1.0
9.0,5.0,0.02903143174292952,10.0,2.0,0.0,68.0,1.0
9.6,6.0,0.003187765054125594,16.4,5.0,0.0,7.0,11.0
7.7,2.0,0.836821532593949,300.0,1.0,0.0,2291.0,1.0
8.0,3.0,5.861692741193325,2.1,4.0,1.0,15446.0,1.0
5.8,1.0,0.27926150109579423,17.5,4.0,0.0,1015.0,3.0
8.1,3.0,0.4330379590713737,3.5,2.0,0.0,1127.0,1.0
8.7,4.0,1.2909309981689325,0.7,2.0,0.0,3128.0,1.0
9.6,6.0,0.03552081060311377,0.6,3.0,0.0,78.0,2.0
8.4,3.0,1.3882716810716964,3.4,3.0,1.0,3484.0,1.0
8.7,4.0,0.2653672096619641,6.0,2.0,0.0,643.0,1.0
9.9,6.0,0.0042266349155147395,0.7,4.0,0.0,9.0,2.0
7.5,2.0,1.3580021441514947,5.9,3.0,0.0,3817.0,3.0
5.8,1.0,0.0013756724191911047,2.5,3.0,0.0,5.0,2.0
7.1,2.0,0.0868950599129057,5.1,3.0,0.0,258.0,3.0
8.3,3.0,1.2733129038072923,7.9,2.0,0.0,3234.0,1.0
8.3,3.0,1.4469464815991957,1.6,3.0,0.0,3675.0,1.0
6.8,1.0,0.5632097758128327,5.8,4.0,0.0,1746.0,1.0
7.8,2.0,0.8114285172148801,2.8,3.0,0.0,2193.0,3.0
7.8,2.0,0.23791542935210575,8.4,5.0,0.0,643.0,5.0
7.4,2.0,0.24993596007703767,0.6,3.0,0.0,712.0,3.0
8.0,3.0,2.5141599385216744,2.3,3.0,0.0,6625.0,2.0
8.2,3.0,0.12019581985332485,5.8,2.0,0.0,309.0,1.0
5.4,1.0,0.4088308681916075,2.7,5.0,0.0,1596.0,4.0
7.4,2.0,0.7684126637761735,4.8,4.0,0.0,2189.0,3.0
8.1,3.0,0.23899699249546977,5.3,4.0,0.0,622.0,2.0
8.4,3.0,0.3916966310256824,0.9,5.0,0.0,983.0,3.0
9.2,5.0,0.004364202157433849,10.2,2.0,0.0,10.0,3.0
7.6,2.0,0.5739495080785177,4.3,2.0,0.0,1592.0,2.0
8.4,3.0,2.682504293046688,10.8,2.0,0.0,6732.0,1.0
9.1,5.0,1.0083963454550628,1.1,3.0,0.0,2336.0,2.0
8.3,3.0,0.07520184434978133,1.8,2.0,0.0,191.0,1.0
5.3,1.0,0.0010056639754086696,2.8,5.0,0.0,4.0,5.0
7.5,2.0,0.5201464853941539,8.5,2.0,0.0,1462.0,2.0
7.2,2.0,0.011271026441372638,10.5,5.0,0.0,33.0,6.0
8.8,4.0,3.320360900543628,8.5,1.0,1.0,7954.0,1.0
8.3,3.0,0.9437634602430672,2.7,2.0,0.0,2397.0,1.0
8.8,4.0,3.320360900543628,8.5,2.0,1.0,7954.0,1.0
8.6,4.0,4.5234386118042185,2.1,2.0,0.0,11088.0,1.0
8.1,3.0,2.8468307353680635,1.1,2.0,0.0,7409.0,1.0
5.0,1.0,0.0004743697997210706,4.0,4.0,0.0,2.0,2.0
8.0,3.0,0.6994108327087465,3.2,1.0,0.0,1843.0,1.0
7.7,2.0,1.2108526322780186,3.6,2.0,0.0,3315.0,1.0
8.3,3.0,3.170682997637639,5.6,3.0,1.0,8053.0,1.0
7.4,2.0,0.7684126637761735,4.8,4.0,0.0,2189.0,3.0
8.1,3.0,0.25667201123307687,450.0,4.0,0.0,668.0,6.0
6.2,1.0,0.026469834824435743,6.3,5.0,0.0,90.0,3.0
7.9,2.0,2.8406212346897153,3.6,2.0,0.0,7580.0,2.0
6.2,1.0,0.00999971537812017,3.7,3.0,0.0,34.0,2.0
8.8,4.0,0.02128971661148165,4.0,2.0,0.0,51.0,1.0
8.1,3.0,0.5267924062882461,2.4,1.0,0.0,1371.0,1.0
8.7,4.0,0.2653672096619641,6.0,3.0,0.0,643.0,2.0
7.1,2.0,0.21892166257127404,1.4,4.0,0.0,650.0,2.0
8.2,3.0,0.053679686536436344,11.3,2.0,0.0,138.0,2.0
5.0,1.0,0.5903532157528724,2.4,3.0,1.0,2489.0,2.0
7.7,2.0,0.4679041393508724,2.5,4.0,0.0,1281.0,2.0
7.3,2.0,0.04571027390112236,3.0,5.0,0.0,132.0,3.0
10.0,6.0,0.0014231093991632117,5.9,5.0,0.0,3.0,4.0
4.4,1.0,0.19035511323207122,4.1,3.0,0.0,912.0,2.0
7.9,2.0,0.5816153240420103,2.6,3.0,0.0,1552.0,2.0
8.3,3.0,0.26143468402227643,9.2,2.0,0.0,664.0,1.0
8.0,3.0,0.579110651499483,7.4,3.0,0.0,1526.0,2.0
7.8,2.0,1.985095300892764,11.0,5.0,0.0,5365.0,2.0
8.6,4.0,0.5417682608654403,2.4,3.0,0.0,1328.0,2.0
8.3,3.0,0.48585903627031496,2.4,3.0,0.0,1234.0,2.0
2.9,1.0,0.020222384562109237,6.0,5.0,0.0,147.0,3.0
7.6,2.0,0.003965731525668151,8.2,2.0,0.0,11.0,2.0
6.6,1.0,0.1524719410263465,4.3,4.0,0.0,487.0,4.0
8.5,3.0,2.2418716734817794,2.5,2.0,0.0,5560.0,1.0
7.9,2.0,2.443383964403291,5.0,5.0,1.0,6520.0,3.0
8.0,3.0,0.6990313368689697,0.8,2.0,0.0,1842.0,2.0
6.0,1.0,0.0008538656394979269,2.9,5.0,0.0,3.0,3.0
8.6,4.0,3.397474455186285,0.9,2.0,0.0,8328.0,2.0
8.6,4.0,2.1580979668510385,0.6,3.0,0.0,5290.0,2.0
8.7,4.0,0.1749855317211085,7.8,2.0,0.0,424.0,2.0
8.2,3.0,5.792349363870098,0.9,3.0,1.0,14891.0,1.0
6.0,1.0,0.00028462187983264233,4.1,2.0,0.0,1.0,3.0
7.9,2.0,0.04646926558067608,4.5,3.0,0.0,124.0,3.0
8.6,4.0,0.6103052095291406,2.0,2.0,0.0,1496.0,1.0
6.9,1.0,3.567735263702172,4.5,2.0,0.0,10900.0,1.0
7.7,2.0,0.7754570553020312,1.5,4.0,0.0,2123.0,2.0
7.8,2.0,0.22866521825754488,2.9,5.0,0.0,618.0,6.0
8.0,3.0,5.861692741193325,2.1,3.0,1.0,15446.0,1.0
7.3,2.0,1.5382199747635266,13.9,3.0,0.0,4442.0,3.0
8.0,3.0,0.09335597658510669,10.2,5.0,0.0,246.0,3.0
8.3,3.0,0.6772103260818004,5.3,4.0,0.0,1720.0,2.0
6.0,1.0,0.00028462187983264233,4.1,3.0,0.0,1.0,3.0
8.2,3.0,5.792349363870098,0.9,3.0,1.0,14891.0,1.0
8.6,4.0,0.22886445357342772,4.9,4.0,0.0,561.0,2.0
7.0,2.0,1.3132927905277838,3.4,4.0,0.0,3955.0,1.0
7.8,2.0,5.525706099446886,3.8,3.0,1.0,14934.0,2.0
7.3,2.0,1.6192518239518798,1.5,5.0,0.0,4676.0,2.0
9.0,5.0,0.0004269328197489635,2.3,5.0,0.0,1.0,4.0
8.3,3.0,2.0178505355635044,2.8,3.0,0.0,5125.0,2.0
7.3,2.0,0.0010388698613891445,2.9,4.0,0.0,3.0,2.0
8.1,3.0,2.008035824407275,1.1,2.0,1.0,5226.0,1.0
8.8,4.0,2.071364192670038,7.0,2.0,0.0,4962.0,1.0
8.7,4.0,0.004952420709087977,3.0,5.0,0.0,12.0,2.0
7.4,2.0,3.264612961680408,7.1,3.0,1.0,9300.0,3.0
6.9,1.0,1.0074760680436041,5.1,2.0,0.0,3078.0,2.0
7.0,2.0,0.4745121106609869,5.5,4.0,0.0,1429.0,2.0
7.1,2.0,0.6682162746790888,13.6,4.0,0.0,1984.0,2.0
6.3,1.0,0.2611974991224159,7.1,5.0,0.0,874.0,4.0
7.9,2.0,2.8406212346897153,3.6,3.0,0.0,7580.0,3.0
9.1,5.0,0.7200364316006186,4.9,1.0,0.0,1668.0,1.0
7.2,2.0,0.8326897716383784,0.5,3.0,0.0,2438.0,2.0
7.5,2.0,0.12558940447615344,1.1,2.0,1.0,353.0,1.0
9.6,6.0,0.003187765054125594,16.4,5.0,0.0,7.0,11.0
8.5,3.0,3.0632192632088273,3.2,1.0,0.0,7597.0,1.0
8.5,3.0,4.181332599641377,11.3,3.0,0.0,10370.0,1.0
8.3,3.0,0.9969165963018133,3.4,2.0,0.0,2532.0,1.0
7.9,2.0,0.5816153240420103,2.6,1.0,0.0,1552.0,2.0
8.1,3.0,0.11680881948331642,10.2,5.0,0.0,304.0,3.0
6.5,1.0,0.0006166807396373918,2.0,5.0,0.0,2.0,3.0
3.7,1.0,0.9358557156817169,10.4,5.0,1.0,5332.0,1.0
7.2,2.0,0.8326897716383784,0.5,3.0,0.0,2438.0,2.0
6.6,1.0,0.008140185763213572,4.3,4.0,0.0,26.0,3.0
8.3,3.0,9.892389210933278,1.0,3.0,0.0,25125.0,3.0
6.2,1.0,0.026469834824435743,6.3,3.0,0.0,90.0,2.0
7.7,2.0,0.012784266102482851,4.7,4.0,0.0,35.0,2.0
7.7,2.0,0.06099921254613246,11.3,5.0,0.0,167.0,3.0
7.0,2.0,3.1057465157538213,2.3,2.0,0.0,9353.0,2.0
6.7,1.0,0.2806419172129826,2.3,2.0,0.0,883.0,1.0
8.3,3.0,1.3823752644611635,4.0,2.0,0.0,3511.0,1.0
8.8,4.0,0.599034183087768,1.0,4.0,0.0,1435.0,2.0
7.5,2.0,0.7834217242393481,4.9,3.0,0.0,2202.0,2.0
7.1,2.0,0.6682162746790888,13.6,5.0,0.0,1984.0,2.0
8.5,3.0,2.925319962429912,0.8,2.0,0.0,7255.0,1.0
7.8,2.0,0.0074001688756487015,1.5,3.0,0.0,20.0,4.0
8.2,3.0,0.053290703300665064,19.8,5.0,0.0,137.0,4.0
8.1,3.0,0.011911425670996083,5.5,4.0,0.0,31.0,3.0
7.5,2.0,2.3417265163230647,0.6,2.0,0.0,6582.0,1.0
7.0,2.0,0.17300266595827443,11.2,4.0,0.0,521.0,2.0
9.2,5.0,0.004364202157433849,10.2,3.0,0.0,10.0,3.0
8.3,3.0,1.2563826456552472,3.5,2.0,0.0,3191.0,1.0
7.7,2.0,0.722858931908959,2.4,3.0,0.0,1979.0,2.0
8.2,3.0,0.6192613113478743,150.0,5.0,0.0,1592.0,1.0
10.0,6.0,0.0014231093991632117,5.9,5.0,0.0,3.0,4.0
8.7,4.0,3.498059827519141,500.0,2.0,0.0,8476.0,2.0
8.3,3.0,0.9693557109380191,4.2,3.0,0.0,2462.0,2.0
8.2,3.0,5.792349363870098,0.9,3.0,1.0,14891.0,1.0
8.6,4.0,0.5417682608654403,2.4,4.0,0.0,1328.0,2.0
8.1,3.0,0.669345274802425,4.4,3.0,1.0,1742.0,2.0
6.6,1.0,0.2708177186607592,4.4,4.0,0.0,865.0,2.0
7.6,2.0,0.5216739561492557,3.3,5.0,0.0,1447.0,4.0
7.8,2.0,0.0074001688756487015,1.5,5.0,0.0,20.0,4.0
8.3,3.0,9.892389210933278,1.0,1.0,0.0,25125.0,1.0
8.1,3.0,0.2413024297221142,5.2,4.0,0.0,628.0,3.0
7.8,2.0,1.985095300892764,11.0,2.0,0.0,5365.0,2.0
5.6,1.0,0.5188087625589404,300.0,5.0,0.0,1953.0,3.0
8.6,4.0,3.397474455186285,0.9,2.0,0.0,8328.0,2.0
8.0,3.0,0.0018974791988842824,4.3,5.0,0.0,5.0,4.0
8.5,3.0,0.618530781856304,4.1,2.0,0.0,1534.0,1.0
8.1,3.0,1.3248579262449836,4.2,3.0,1.0,3448.0,2.0
9.9,6.0,0.0037570088137908794,4.6,3.0,0.0,8.0,3.0
5.9,1.0,0.0027987818183543164,3.6,4.0,0.0,10.0,2.0
8.2,3.0,0.3166323539178202,4.7,2.0,0.0,814.0,1.0
8.7,4.0,1.296708822329535,1.1,3.0,0.0,3142.0,2.0
8.1,3.0,0.026128288568636568,2.0,5.0,0.0,68.0,3.0
6.7,1.0,0.04481371497964954,1.7,5.0,0.0,141.0,3.0
8.1,3.0,0.014216862897640485,8.3,5.0,0.0,37.0,3.0
7.8,2.0,0.4858210866863373,4.6,4.0,1.0,1313.0,3.0
6.2,1.0,0.01941121220458621,3.8,3.0,0.0,66.0,2.0
8.3,3.0,0.8272202878475946,3.9,5.0,0.0,2101.0,3.0
8.8,4.0,0.0187850440689544,3.6,5.0,0.0,45.0,9.0
8.6,4.0,5.2585789778279555,2.4,2.0,0.0,12890.0,1.0
8.4,3.0,2.0680625788639797,1.1,1.0,1.0,5190.0,1.0
7.3,2.0,0.5239367000939252,3.8,2.0,1.0,1513.0,1.0
8.3,3.0,2.0221815318349576,350.0,4.0,0.0,5136.0,1.0
7.1,2.0,2.5095158581824046,3.2,4.0,0.0,7451.0,1.0
8.2,3.0,0.6192613113478743,150.0,3.0,0.0,1592.0,3.0
8.2,3.0,0.8530402360464123,2.1,3.0,0.0,2193.0,2.0
8.7,4.0,2.575671470451505,150.0,2.0,0.0,6241.0,2.0
6.2,1.0,0.21028813221635062,5.1,4.0,0.0,715.0,2.0
8.7,4.0,0.00619052588635997,5.3,5.0,0.0,15.0,4.0
8.0,3.0,0.579110651499483,7.4,3.0,1.0,1526.0,2.0
8.4,3.0,2.682504293046688,10.8,2.0,0.0,6732.0,1.0
8.7,4.0,3.701109076591748,450.0,2.0,0.0,8968.0,1.0
9.1,5.0,0.7200364316006186,4.9,2.0,0.0,1668.0,1.0
9.3,5.0,0.23866967733366226,0.6,1.0,0.0,541.0,1.0
7.6,2.0,0.5216739561492557,3.3,5.0,0.0,1447.0,4.0
8.3,3.0,6.875259717465348,2.7,2.0,0.0,17462.0,2.0
7.0,2.0,1.3132927905277838,3.4,4.0,0.0,3955.0,1.0
8.1,3.0,5.923052474787245,3.0,3.0,0.0,15415.0,1.0
8.4,3.0,2.682504293046688,10.8,3.0,0.0,6732.0,3.0
7.6,2.0,1.636044514862006,2.1,4.0,0.0,4538.0,5.0
9.7,6.0,0.004141248351564946,4.5,4.0,0.0,9.0,2.0
8.7,4.0,0.6248304127965997,1.7,2.0,0.0,1514.0,1.0
8.4,3.0,0.020322002220050664,1.4,1.0,0.0,51.0,2.0
8.3,3.0,1.346546113488231,4.9,4.0,0.0,3420.0,2.0
8.7,4.0,0.6248304127965997,1.7,2.0,0.0,1514.0,1.0
7.2,2.0,0.0327884405567204,1.6,5.0,0.0,96.0,4.0
7.3,2.0,0.010388698613891445,4.1,5.0,0.0,30.0,6.0
7.8,2.0,3.4802994222175845,2.0,2.0,1.0,9406.0,1.0
7.9,2.0,4.249314535639404,4.9,3.0,1.0,11339.0,2.0
9.2,5.0,0.20948170355682477,5.0,3.0,0.0,480.0,2.0
8.5,3.0,0.6608682864814095,0.8,2.0,0.0,1639.0,1.0
5.8,1.0,0.0013756724191911047,2.5,3.0,0.0,5.0,2.0
6.8,1.0,0.02709600296006755,6.0,3.0,0.0,84.0,1.0
8.0,3.0,0.19771733252374224,2.3,2.0,0.0,521.0,1.0
7.5,2.0,1.3580021441514947,5.9,4.0,0.0,3817.0,3.0
8.2,3.0,0.5367968653643634,5.6,5.0,0.0,1380.0,2.0
7.1,2.0,0.18322059144426628,2.6,3.0,0.0,544.0,2.0
7.5,2.0,0.7834217242393481,4.9,3.0,0.0,2202.0,2.0
8.7,4.0,0.4997817898921283,2.9,2.0,0.0,1211.0,1.0
7.8,2.0,0.4858210866863373,4.6,5.0,1.0,1313.0,3.0
8.3,3.0,2.0178505355635044,2.8,3.0,0.0,5125.0,2.0
7.8,2.0,0.4858210866863373,4.6,5.0,1.0,1313.0,3.0
8.4,3.0,4.743394400538885,3.4,3.0,1.0,11904.0,2.0
6.2,1.0,0.026469834824435743,6.3,3.0,0.0,90.0,2.0
7.3,2.0,0.179724486020322,150.0,3.0,0.0,519.0,1.0
5.6,1.0,0.5188087625589404,300.0,3.0,0.0,1953.0,2.0
9.2,5.0,0.1566748574518752,6.7,5.0,0.0,359.0,4.0
8.9,4.0,0.49353908332779906,2.6,1.0,0.0,1169.0,1.0
8.9,4.0,4.716696868210582,0.7,2.0,0.0,11172.0,2.0
8.3,3.0,0.03543542403916398,7.9,4.0,0.0,90.0,2.0
8.2,3.0,3.0177319431135734,3.4,4.0,0.0,7758.0,2.0
9.0,5.0,0.0012807984592468906,4.8,4.0,0.0,3.0,3.0
6.7,1.0,1.0281728224054345,4.3,3.0,1.0,3235.0,2.0
8.6,4.0,0.199491475574699,3.3,4.0,0.0,489.0,2.0
8.0,3.0,1.5612458848419877,1.1,3.0,0.0,4114.0,1.0
5.3,1.0,0.0007542479815565022,3.6,3.0,0.0,3.0,2.0
8.2,3.0,3.0177319431135734,3.4,4.0,0.0,7758.0,2.0
8.3,3.0,0.9693557109380191,4.2,4.0,0.0,2462.0,2.0
8.0,3.0,0.8868817775585136,2.6,4.0,0.0,2337.0,2.0
8.3,3.0,2.2887346659962247,2.8,5.0,0.0,5813.0,3.0
8.4,3.0,1.2268910752065882,7.8,2.0,0.0,3079.0,1.0
8.5,3.0,0.19999430756240336,2.7,4.0,0.0,496.0,2.0
